,Left_id,Right_id,Score
3309,45351,41410,88.03
3310,45351,43439,88.03
3311,45353,59219,80.73
3312,45353,59281,80.73
3313,45356,43401,90.84
3314,45356,43402,90.16
3315,45361,60315,86.81
3316,45361,64414,81.94
3317,45364,7087,100.0
3318,45379,72656,82.11
3319,45394,77966,80.28
3320,45399,59677,98.9
3321,45401,14694,84.16
3322,45404,78516,98.81
3323,45415,13486,94.54
3324,45426,78518,82.11
3325,45439,69747,98.97
3326,45439,71701,100.0
3327,45443,76176,92.5
3328,45459,66828,89.89
3329,45500,9834,98.99
3330,45517,83190,95.27
3331,45517,83304,95.27
3332,45528,91446,82.38
3333,45529,76022,99.18
3334,45529,76023,99.18
3335,45554,15327,93.19
3336,45566,40942,87.6
3337,45566,40943,87.6
3338,45577,70032,97.38
3339,45580,11279,99.24
3340,45595,72666,88.14
3341,45616,73870,81.36
3342,45617,14114,99.13
3343,45617,14115,99.13
3344,45625,83808,91.54
3345,45649,52199,87.04
3346,45675,23845,81.47
3347,45717,38253,90.64
3348,45717,39964,88.5
3349,45747,10406,99.19
3350,45747,13784,99.19
3351,45830,56927,93.86
3352,45845,13452,95.05
3353,45851,85146,99.08
3354,45862,76572,80.85
3355,45862,77845,87.66
3356,45880,999,98.67
3357,45927,17541,92.69
3358,45928,33042,98.86
3359,45930,89928,99.24
3360,45944,31734,98.91
3361,45944,32432,98.91
3362,45946,51645,90.82
3363,45947,51519,92.02
3364,45947,51520,92.02
3365,45959,17722,84.71
3366,45959,17723,84.71
3367,45974,91062,94.87
3368,45978,2494,98.9
3369,45978,2495,98.9
3370,46003,35302,80.92
3371,46027,14986,84.41
3372,46038,31494,88.48
3373,46038,31495,85.55
3374,46051,7937,99.02
3375,46080,36572,91.47
3376,46080,36573,91.47
3377,46098,50144,97.59
3378,46107,52861,96.99
3379,46129,28097,83.72
3380,46146,82039,81.27
3381,46147,22862,88.07
3382,46171,5252,98.71
3383,46175,78869,98.99
3384,46223,41185,96.65
3385,46223,41186,96.65
3386,46243,17362,88.86
3387,46257,68234,99.0
3388,46257,71803,99.0
3389,46260,71762,81.25
3390,46345,13113,80.7
3391,46345,16383,80.7
3392,46350,72757,80.16
3393,46355,63687,99.22
3394,46369,80046,96.56
3395,46370,11896,98.77
3396,46383,69440,96.21
3397,46385,75790,100.0
3398,46392,48661,100.0
3399,46433,59404,87.28
3400,46442,63477,98.79
3401,46442,63478,98.79
3402,46480,41552,86.42
3403,46482,78607,94.08
3404,46482,78612,94.08
3405,46493,59331,93.6
3406,46493,60128,93.6
3407,46496,70479,99.11
3408,46499,71267,88.88
3409,46499,74537,88.88
3410,46524,39590,96.56
3411,46529,21587,82.9
3412,46559,67478,93.07
3413,46603,73980,84.37
3414,46607,67565,98.89
3415,46607,67567,98.89
3416,46620,53530,95.97
3417,46637,74923,80.99
3418,46637,75053,80.99
3419,46639,70895,92.47
3420,46639,70896,92.47
3421,46660,14238,98.95
3422,46660,15774,97.18
3423,46697,62657,82.18
3424,46700,22091,87.9
3425,46714,52179,96.16
3426,46714,52452,87.77
3427,46730,73096,83.29
3428,46730,73097,83.29
3429,46739,73151,95.82
3430,46742,11552,96.71
3431,46746,23892,98.97
3432,46749,61006,99.03
3433,46749,61007,99.03
3434,46752,40540,100.0
3435,46770,80468,94.27
3436,46784,16085,95.37
3437,46784,16630,89.9
3438,46855,4863,88.01
3439,46887,23691,98.55
3440,46893,80230,91.4
3441,46921,12646,90.53
3442,46937,3738,98.92
3443,46968,70212,98.92
3444,46968,70213,98.92
3445,46982,71503,84.34
3446,47008,90686,100.0
3447,47016,81631,98.99
3448,47016,82628,98.99
3449,47021,88052,95.6
3450,47023,91178,89.6
3451,47025,6292,98.86
3452,47025,9243,86.01
3453,47038,91179,90.64
3454,47055,24504,98.81
3455,47055,24505,98.81
3456,47065,64895,98.82
3457,47116,20195,83.17
3458,47116,20196,83.17
3459,47118,31864,99.14
3460,47122,57682,98.99
3461,47122,57683,98.99
3462,47135,53421,86.1
3463,47140,81379,94.9
3464,47143,7067,89.15
3465,47149,59484,100.0
3466,47153,66363,87.17
3467,47157,16230,90.36
3468,47194,73643,98.94
3469,47194,73644,98.94
3470,47204,84282,95.2
3471,47204,84284,95.2
3472,47208,82322,89.96
3473,47208,82401,94.18
3474,47217,39679,98.98
3475,47221,18064,100.0
3476,47239,85443,90.73
3477,47282,77802,91.04
3478,47286,28219,83.87
3479,47341,69327,98.99
3480,47349,82348,94.54
3481,47349,82349,94.54
3482,47372,52260,94.17
3483,47372,55126,95.06
3484,47428,78767,89.27
3485,47451,2744,98.9
3486,47451,16078,86.24
3487,47464,11856,96.42
3488,47464,11857,96.42
3489,47485,30092,83.57
3490,47492,5350,90.63
3491,47495,63191,82.02
3492,47532,69894,81.21
3493,47545,69214,99.14
3494,47555,61492,85.91
3495,47565,54057,80.05
3496,47573,66072,99.17
3497,47573,66076,91.59
3498,47594,40559,99.02
3499,47594,40560,99.02
3500,47612,71755,90.0
3501,47653,90094,86.24
3502,47653,90095,86.24
3503,47669,48961,91.27
3504,47698,5649,98.64
3505,47698,5650,98.64
3506,47701,54560,95.97
3507,47704,32243,88.47
3508,47705,81473,94.0
3509,47705,82384,94.0
3510,47729,77185,92.19
3511,47764,11710,99.06
3512,47765,59520,100.0
3513,47782,65279,99.1
3514,47794,8810,94.48
3515,47794,13719,89.1
3516,47803,42173,87.51
3517,47811,60943,98.7
3518,47811,61588,98.7
3519,47836,25904,95.37
3520,47838,36466,100.0
3521,47844,8463,99.37
3522,47855,34236,99.11
3523,47855,34237,99.11
3524,47871,18318,89.74
3525,47932,59957,82.91
3526,47944,54915,99.11
3527,47945,21856,85.25
3528,47954,74727,83.8
3529,47954,75002,89.9
3530,47966,23451,81.57
3531,47966,23452,81.57
3532,47980,7498,82.6
3533,48002,63028,88.91
3534,48009,91489,100.0
3535,48073,82770,89.17
3536,48096,47349,82.83
3537,48096,49765,82.83
3538,48122,74879,98.99
3539,48122,74880,98.99
3540,48128,46116,83.03
3541,48128,47916,99.04
3542,48132,57160,86.25
3543,48145,55921,100.0
3544,48145,55922,100.0
3545,48222,53560,93.3
3546,48241,61041,89.16
3547,48250,60267,98.76
3548,48258,44898,80.11
3549,48278,952,84.72
3550,48305,15968,82.08
3551,48317,55500,99.03
3552,48325,75711,91.43
3553,48332,430,99.11
3554,48334,61663,100.0
3555,48388,43587,98.8
3556,48388,43588,98.8
3557,48423,77643,96.98
3558,48454,19732,96.07
3559,48532,72097,92.31
3560,48561,55915,100.0
3561,48580,37454,99.05
3562,48580,37457,99.05
3563,48599,76899,99.13
3564,48620,63137,91.38
3565,48630,29313,100.0
3566,48651,77687,94.77
3567,48664,74125,99.08
3568,48698,35930,99.4
3569,48705,55920,98.79
3570,48718,24538,93.9
3571,48718,24765,100.0
3572,48730,51677,98.64
3573,48730,52007,98.64
3574,48757,72841,98.65
3575,48780,13105,99.11
3576,48782,59559,98.84
3577,48782,63296,98.84
3578,48800,36558,89.35
3579,48833,78305,93.99
3580,48853,39652,84.84
3581,48868,67909,82.31
3582,48930,80393,99.34
3583,48939,85677,91.52
3584,48943,48951,91.85
3585,48944,68934,95.38
3586,48954,86971,99.17
3587,48967,12690,94.14
3588,48983,70572,100.0
3589,48996,53399,80.12
3590,49008,29452,98.17
3591,49008,29453,98.17
3592,49010,28482,95.39
3593,49011,67537,98.84
3594,49011,67539,98.84
3595,49026,15665,97.85
3596,49026,15787,97.85
3597,49029,34951,81.5
3598,49076,362,100.0
3599,49093,78750,91.99
3600,49111,45646,89.78
3601,49111,47515,89.78
3602,49128,57036,99.08
3603,49129,53337,91.92
3604,49138,87817,94.8
3605,49163,23818,97.11
3606,49173,84541,81.69
3607,49173,84542,81.69
3608,49209,31742,94.29
3609,49216,380,99.12
3610,49226,12136,95.26
3611,49229,15606,92.36
3612,49230,27388,99.3
3613,49230,30875,99.3
3614,49235,43847,99.42
3615,49235,43848,97.92
3616,49244,48394,84.5
3617,49252,90529,85.53
3618,49264,67946,85.59
3619,49265,21494,95.45
3620,49277,78211,99.08
3621,49277,78225,100.0
3622,49280,84611,88.04
3623,49293,6927,94.01
3624,49293,6928,94.01
3625,49309,6473,99.19
3626,49322,57159,81.79
3627,49337,60043,93.88
3628,49337,62278,83.91
3629,49341,9999,100.0
3630,49378,13694,99.09
3631,49378,13695,99.09
3632,49394,54579,85.55
3633,49394,61960,85.55
3634,49439,42757,92.02
3635,49443,76654,100.0
3636,49446,79434,92.91
3637,49451,46593,88.7
3638,49463,59,91.44
3639,49506,68193,83.44
3640,49521,84943,96.97
3641,49521,84944,96.97
3642,49558,67161,94.51
3643,49558,70915,98.97
3644,49562,67467,85.41
3645,49565,71854,84.26
3646,49655,90606,94.63
3647,49663,10026,100.0
3648,49672,1870,98.74
3649,49693,4200,94.61
3650,49710,78931,100.0
3651,49718,20844,99.05
3652,49726,34674,100.0
3653,49738,75659,85.27
3654,49759,79841,83.96
3655,49764,36803,96.19
3656,49775,50370,81.26
3657,49839,8221,93.25
3658,49842,57029,94.7
3659,49870,43363,100.0
3660,49870,47237,98.83
3661,49879,81231,99.0
3662,49879,81232,95.63
3663,49888,3722,99.2
3664,49888,11290,100.0
3665,49933,62480,96.87
3666,49936,26910,90.59
3667,49940,54038,86.65
3668,49962,67464,84.63
3669,49971,23978,98.96
3670,49976,63452,87.78
3671,49999,62449,96.06
3672,50005,4744,90.98
3673,50005,7687,87.79
3674,50012,58100,94.42
3675,50012,58101,94.42
3676,50040,61902,92.0
3677,50057,3929,86.3
3678,50060,73408,83.77
3679,50063,76555,92.75
3680,50063,76556,92.75
3681,50096,63179,89.69
3682,50103,78120,98.71
3683,50103,79371,89.99
3684,50105,83955,82.78
3685,50132,5371,85.66
3686,50176,27678,94.51
3687,50194,4910,93.17
3688,50208,56998,85.01
3689,50208,57676,87.21
3690,50212,38331,93.37
3691,50212,38418,93.37
3692,50267,30640,99.09
3693,50270,35584,100.0
3694,50323,28196,81.76
3695,50323,28197,82.84
3696,50329,77038,98.09
3697,50337,62830,99.2
3698,50356,18525,87.24
3699,50358,60207,100.0
3700,50358,60208,100.0
3701,50378,82775,98.97
3702,50378,82776,98.97
3703,50405,86065,98.48
3704,50405,86066,98.48
3705,50423,52983,93.72
3706,50424,61799,91.75
3707,50435,36983,97.06
3708,50438,51426,94.55
3709,50438,51427,94.55
3710,50447,19655,89.42
3711,50451,65184,100.0
3712,50452,29715,87.38
3713,50504,20356,96.8
3714,50517,76390,97.21
3715,50518,14787,92.42
3716,50518,14788,92.42
3717,50526,58178,87.74
3718,50527,85246,91.7
3719,50583,87647,99.12
3720,50598,57786,91.88
3721,50598,57791,91.88
3722,50612,17660,96.06
3723,50642,8858,84.82
3724,50654,43481,100.0
3725,50674,69524,80.07
3726,50684,41701,96.68
3727,50695,8635,100.0
3728,50695,9011,99.02
3729,50741,80111,90.63
3730,50745,35397,99.17
3731,50745,35398,99.17
3732,50750,52599,95.53
3733,50757,36923,98.97
3734,50757,36924,98.97
3735,50769,59682,87.04
3736,50770,58963,94.41
3737,50780,14541,86.02
3738,50856,7984,99.04
3739,50856,7985,99.04
3740,50857,81358,98.84
3741,50857,81361,98.84
3742,50864,91738,93.82
3743,50889,57410,95.92
3744,50893,28813,98.84
3745,50893,29524,98.84
3746,50896,43050,96.79
3747,50929,52819,80.61
3748,50930,30697,97.73
3749,50935,27415,80.4
3750,50942,50716,99.11
3751,50949,52892,85.64
3752,50960,81674,91.69
3753,50961,54440,83.4
3754,50961,55271,98.74
3755,51023,1376,95.75
3756,51032,47570,99.04
3757,51034,77495,100.0
3758,51047,70375,98.99
3759,51056,14825,100.0
3760,51060,1614,94.79
3761,51060,1914,100.0
3762,51067,30088,82.99
3763,51102,73467,99.02
3764,51153,37751,86.69
3765,51153,42053,86.69
3766,51181,86426,99.01
3767,51181,86427,99.01
3768,51185,62057,81.37
3769,51193,64298,100.0
3770,51193,64299,100.0
3771,51195,30662,99.27
3772,51220,57298,83.3
3773,51226,87821,99.08
3774,51226,87822,99.08
3775,51235,71670,87.86
3776,51235,71671,87.86
3777,51242,67466,95.48
3778,51249,80407,94.3
3779,51262,64358,100.0
3780,51286,17287,94.05
3781,51289,88462,80.47
3782,51300,56990,95.26
3783,51337,65557,80.31
3784,51337,65558,99.1
3785,51375,87865,100.0
3786,51375,88221,95.8
3787,51392,40203,80.97
3788,51405,629,90.21
3789,51407,15630,80.32
3790,51415,3122,92.09
3791,51417,82998,89.68
3792,51429,25619,82.47
3793,51431,82586,99.06
3794,51431,82587,99.06
3795,51432,76857,99.07
3796,51473,18400,99.22
3797,51473,20936,82.86
3798,51491,30848,80.05
3799,51498,58706,86.65
3800,51498,58707,86.65
3801,51503,64612,81.61
3802,51503,64847,87.16
3803,51532,38914,100.0
3804,51541,40110,98.84
3805,51541,40111,98.84
3806,51545,88806,89.05
3807,51557,64960,99.09
3808,51574,40150,84.88
3809,51574,40630,97.47
3810,51603,57939,91.27
3811,51614,46477,86.22
3812,51628,58148,89.29
3813,51638,50773,98.66
3814,51656,88749,93.58
3815,51661,32538,93.57
3816,51661,32539,93.57
3817,51663,66534,89.78
3818,51697,37513,84.85
3819,51724,86739,99.1
3820,51738,10770,99.44
3821,51774,77335,98.62
3822,51776,91650,87.86
3823,51780,6555,98.87
3824,51780,24277,89.02
3825,51793,65766,91.54
3826,51834,40779,85.19
3827,51839,51339,99.03
3828,51843,28227,98.06
3829,51843,28228,98.06
3830,51856,42662,99.19
3831,51856,42663,99.19
3832,51861,70198,88.99
3833,51909,67176,94.41
3834,51909,67378,87.18
3835,51917,36292,93.93
3836,51948,61321,81.88
3837,51950,89838,89.08
3838,51951,74594,84.54
3839,51982,38898,95.19
3840,51999,1649,94.73
3841,52012,85965,94.04
3842,52054,16757,85.4
3843,52061,68413,92.7
3844,52063,7327,96.0
3845,52063,17001,97.18
3846,52074,60659,84.78
3847,52075,9579,99.11
3848,52075,9580,99.11
3849,52081,16195,92.92
3850,52081,22668,100.0
3851,52084,62316,96.02
3852,52093,79275,98.35
3853,52094,73744,98.96
3854,52115,22921,98.87
3855,52141,72346,90.54
3856,52141,72347,90.54
3857,52170,28423,90.45
3858,52170,28439,89.22
3859,52197,61871,95.94
3860,52203,37777,94.61
3861,52219,82909,81.13
3862,52219,82910,81.13
3863,52222,76761,99.54
3864,52238,62928,82.03
3865,52247,58514,99.22
3866,52247,58515,99.22
3867,52260,80563,89.43
3868,52270,78625,86.08
3869,52270,79055,81.33
3870,52303,54120,100.0
3871,52303,54121,100.0
3872,52348,22539,99.08
3873,52378,23542,99.28
3874,52395,67120,98.75
3875,52397,61917,85.91
3876,52398,7246,99.34
3877,52422,52367,100.0
3878,52441,57792,96.53
3879,52441,62214,96.53
3880,52455,38862,93.17
3881,52455,40711,93.17
3882,52468,13546,80.51
3883,52468,13550,99.14
3884,52493,78166,85.66
3885,52494,26836,91.06
3886,52494,28206,91.06
3887,52497,83772,99.05
3888,52497,83773,99.05
3889,52502,15671,84.12
3890,52505,40933,85.97
3891,52540,10577,82.85
3892,52540,13092,89.11
3893,52575,73587,98.88
3894,52575,73588,98.88
3895,52593,83019,93.48
3896,52615,63285,98.54
3897,52615,63286,98.54
3898,52616,90664,95.95
3899,52628,78278,94.56
3900,52628,78279,94.56
3901,52645,84167,92.25
3902,52668,71410,99.08
3903,52668,71411,99.08
3904,52704,4077,99.12
3905,52708,17845,86.03
3906,52762,65554,99.05
3907,52769,74641,82.23
3908,52777,71514,92.49
3909,52826,85975,99.1
3910,52826,85976,99.1
3911,52831,64291,80.61
3912,52838,91648,99.22
3913,52896,53269,86.4
3914,52917,65866,99.14
3915,52917,66333,99.14
3916,52944,8591,84.68
3917,52960,40471,96.74
3918,52980,7153,83.7
3919,52980,7154,83.7
3920,53041,81178,99.26
3921,53041,82441,100.0
3922,53045,49386,100.0
3923,53092,26268,96.7
3924,53098,53237,96.93
3925,53105,71654,99.12
3926,53105,73660,99.12
3927,53129,65200,100.0
3928,53145,765,88.97
3929,53157,84301,91.3
3930,53195,37035,99.67
3931,53195,39102,99.67
3932,53213,11469,89.7
3933,53213,11480,96.74
3934,53214,23774,91.1
3935,53216,86054,96.57
3936,53225,62876,81.53
3937,53242,58272,89.69
3938,53253,61140,80.33
3939,53253,62742,97.23
3940,53300,39810,82.11
3941,53333,45073,83.08
3942,53339,28480,95.23
3943,53339,28840,95.23
3944,53349,44408,99.15
3945,53349,44409,99.15
3946,53352,78623,95.38
3947,53362,14984,82.86
3948,53383,1744,91.99
3949,53383,3363,94.69
3950,53394,70999,99.13
3951,53394,71000,99.13
3952,53413,22654,98.84
3953,53413,23555,100.0
3954,53419,77203,98.95
3955,53446,20651,90.81
3956,53462,39029,88.96
3957,53493,58958,87.61
3958,53504,70920,86.11
3959,53504,73173,92.94
3960,53510,72982,91.77
3961,53516,31057,84.95
3962,53522,7898,90.17
3963,53553,37778,80.68
3964,53558,63922,95.82
3965,53558,67704,91.92
3966,53572,4035,94.12
3967,53572,4036,94.12
3968,53598,1037,95.81
3969,53598,1038,95.81
3970,53615,33294,94.88
3971,53634,79595,81.76
3972,53642,91762,92.27
3973,53649,83252,87.68
3974,53653,66033,98.81
3975,53653,67549,100.0
3976,53675,68002,95.29
3977,53694,25424,82.3
3978,53729,20151,93.78
3979,53737,58195,94.99
3980,53740,23960,100.0
3981,53750,78806,83.29
3982,53774,83410,98.81
3983,53782,38284,97.45
3984,53785,21300,94.05
3985,53802,6209,100.0
3986,53815,89081,94.99
3987,53836,37768,98.83
3988,53836,39456,98.83
3989,53860,4451,100.0
3990,53870,17847,91.38
3991,53870,17848,88.19
3992,53878,56109,93.19
3993,53881,80084,89.93
3994,53898,44873,95.73
3995,53912,24275,89.57
3996,53973,38431,80.04
3997,54014,5863,85.36
3998,54014,5864,81.75
3999,54024,79949,90.87
4000,54024,79950,84.34
4001,54040,68755,94.6
4002,54044,72947,100.0
4003,54044,74491,99.09
4004,54070,40697,92.4
4005,54102,12399,93.09
4006,54108,66155,99.07
4007,54108,67563,95.19
4008,54113,60540,98.75
4009,54113,61045,98.75
4010,54137,81293,96.84
4011,54143,54452,98.86
4012,54143,54918,98.86
4013,54147,5426,95.98
4014,54147,10395,96.76
4015,54156,28127,88.19
4016,54156,28527,88.19
4017,54184,7973,94.35
4018,54243,66473,81.15
4019,54253,76615,99.05
4020,54253,76620,99.05
4021,54280,41154,90.35
4022,54285,44876,98.6
4023,54285,44877,98.6
4024,54292,74349,99.08
4025,54295,78171,88.7
4026,54326,78452,98.09
4027,54345,32493,99.11
4028,54348,80077,90.24
4029,54358,48134,91.84
4030,54367,81122,99.44
4031,54382,71170,94.48
4032,54394,61161,84.28
4033,54403,62361,80.93
4034,54403,62362,80.93
4035,54418,34796,95.29
4036,54434,12656,99.03
4037,54445,67986,93.78
4038,54449,3640,96.25
4039,54449,3641,96.25
4040,54456,50547,98.9
4041,54458,21718,98.84
4042,54458,23588,100.0
4043,54508,28453,94.92
4044,54520,70721,99.07
4045,54526,3676,87.9
4046,54529,57701,99.15
4047,54529,57703,95.23
4048,54560,74277,100.0
4049,54591,9698,100.0
4050,54591,9699,100.0
4051,54597,65943,96.13
4052,54654,35433,91.91
4053,54663,9839,88.57
4054,54699,24056,92.75
4055,54703,74225,89.31
4056,54721,86698,88.63
4057,54721,86699,88.63
4058,54732,52957,85.56
4059,54732,55199,85.56
4060,54747,19135,99.01
4061,54747,19136,99.01
4062,54776,82668,100.0
4063,54797,64877,96.51
4064,54801,54651,85.74
4065,54822,476,99.28
4066,54875,69207,86.25
4067,54927,49108,100.0
4068,54946,72456,84.27
4069,54951,20938,86.9
4070,54951,20939,86.9
4071,54958,26756,91.59
4072,54976,10768,98.96
4073,55018,68322,84.98
4074,55022,42955,98.51
4075,55030,10055,96.22
4076,55030,10560,99.14
4077,55036,3002,93.55
4078,55086,52792,99.06
4079,55086,54537,92.94
4080,55093,53661,90.17
4081,55121,59152,87.29
4082,55185,29317,100.0
4083,55221,62190,93.43
4084,55221,62191,93.43
4085,55234,17007,99.25
4086,55234,17008,99.25
4087,55297,7939,93.09
4088,55306,79909,96.53
4089,55308,16301,82.97
4090,55348,74981,83.95
4091,55368,21632,96.33
4092,55381,4275,95.03
4093,55381,6645,95.03
4094,55394,91093,83.5
4095,55421,42092,80.92
4096,55421,42093,80.92
4097,55436,53987,80.71
4098,55440,20023,96.22
4099,55460,62645,83.63
4100,55466,36863,90.62
4101,55497,23014,90.79
4102,55502,14199,95.36
4103,55502,14200,95.36
4104,55535,23852,99.01
4105,55535,23853,99.01
4106,55544,66584,98.83
4107,55544,66585,98.83
4108,55558,40154,94.8
4109,55570,41727,99.26
4110,55574,20631,94.96
4111,55612,16464,96.07
4112,55621,57814,83.53
4113,55634,7317,99.21
4114,55634,7685,83.22
4115,55644,9433,99.07
4116,55673,31886,94.61
4117,55694,22107,99.15
4118,55694,22108,99.15
4119,55696,41142,90.97
4120,55702,81941,99.04
4121,55769,11388,98.78
4122,55769,11389,98.78
4123,55800,20642,99.24
4124,55802,20570,100.0
4125,55807,12253,99.15
4126,55812,36395,94.27
4127,55812,36423,87.38
4128,55822,81118,98.86
4129,55822,82987,93.41
4130,55840,87948,87.01
4131,55842,24306,99.02
4132,55842,24307,99.02
4133,55843,60798,87.24
4134,55843,60803,91.52
4135,55858,57648,99.01
4136,55871,5271,99.09
4137,55871,5272,99.09
4138,55878,77012,81.09
4139,55886,65398,85.12
4140,55886,65399,85.12
4141,55890,41058,98.68
4142,55890,41352,98.68
4143,55916,77309,99.04
4144,55923,72239,96.24
4145,55923,73005,89.44
4146,55940,85051,92.88
4147,55995,38065,81.3
4148,56013,78645,94.26
4149,56017,54159,98.12
4150,56055,11043,83.44
4151,56066,76745,97.89
4152,56085,91611,100.0
4153,56096,40523,93.16
4154,56141,71732,98.97
4155,56141,71733,98.97
4156,56144,15984,92.14
4157,56153,36774,99.44
4158,56156,29619,99.07
4159,56156,29620,99.07
4160,56168,17177,99.31
4161,56168,19493,100.0
4162,56192,60507,86.9
4163,56195,45278,99.29
4164,56195,45279,99.29
4165,56203,68764,94.67
4166,56237,21111,100.0
4167,56237,21113,100.0
4168,56239,88175,89.61
4169,56239,88176,89.61
4170,56242,23586,90.35
4171,56261,23702,100.0
4172,56263,40186,99.02
4173,56263,40187,94.57
4174,56272,5940,89.6
4175,56272,6665,89.6
4176,56272,14734,99.15
4177,56290,9435,81.65
4178,56295,24364,91.69
4179,56303,57116,93.84
4180,56303,59269,80.01
4181,56324,57069,98.8
4182,56342,24319,92.27
4183,56366,9798,86.42
4184,56369,41616,84.06
4185,56369,41617,84.06
4186,56378,55749,89.67
4187,56391,2576,96.54
4188,56423,58213,92.69
4189,56436,67918,95.33
4190,56442,48860,98.94
4191,56442,48861,98.94
4192,56450,66637,95.84
4193,56457,73878,94.53
4194,56480,72721,94.43
4195,56480,72722,94.43
4196,56480,78832,83.42
4197,56482,48732,94.86
4198,56534,10724,95.22
4199,56558,79964,98.9
4200,56558,79965,98.9
4201,56591,31080,88.86
4202,56609,53335,98.87
4203,56609,53373,98.87
4204,56634,78966,100.0
4205,56709,5273,95.43
4206,56713,8818,82.12
4207,56713,8819,82.12
4208,56722,62201,90.7
4209,56754,17180,99.07
4210,56791,69948,99.28
4211,56814,16408,86.59
4212,56830,974,83.74
4213,56839,64698,81.13
4214,56841,66410,91.86
4215,56857,17353,92.56
4216,56857,17354,92.56
4217,56886,71190,83.52
4218,56886,71191,83.52
4219,56916,28972,81.67
4220,56956,8490,100.0
4221,56956,8491,100.0
4222,56958,43732,93.22
4223,57018,2129,84.75
4224,57037,67625,90.75
4225,57063,35064,86.01
4226,57074,69296,99.15
4227,57088,71467,88.39
4228,57171,20973,80.21
4229,57171,20974,80.21
4230,57177,72853,89.99
4231,57177,72854,89.99
4232,57186,19456,81.39
4233,57231,82667,98.83
4234,57309,73772,80.18
4235,57346,19598,93.42
4236,57353,75014,93.54
4237,57399,69229,91.35
4238,57421,38973,99.14
4239,57421,38974,99.14
4240,57439,3459,95.16
4241,57439,6097,95.16
4242,57448,545,98.93
4243,57455,9289,92.45
4244,57462,44867,88.25
4245,57485,26675,99.18
4246,57485,27255,100.0
4247,57487,10278,98.14
4248,57487,10279,99.03
4249,57514,80040,98.69
4250,57550,2095,93.7
4251,57566,17667,97.3
4252,57576,46825,99.0
4253,57580,84988,99.03
4254,57580,84989,99.03
4255,57602,19892,92.35
4256,57609,27640,96.78
4257,57619,72764,95.24
4258,57644,26087,95.08
4259,57647,22974,86.03
4260,57665,15175,95.7
4261,57683,21924,91.89
4262,57690,74992,100.0
4263,57701,55268,98.96
4264,57701,55554,100.0
4265,57740,75617,90.75
4266,57746,71008,86.9
4267,57749,90955,99.0
4268,57751,72538,83.43
4269,57766,11841,98.22
4270,57767,12448,85.23
4271,57788,70388,98.95
4272,57789,54072,95.6
4273,57807,2444,100.0
4274,57809,84079,99.01
4275,57809,85563,99.01
4276,57812,39186,94.13
4277,57826,36338,99.34
4278,57864,51452,87.42
4279,57869,82525,94.02
4280,57870,16089,92.65
4281,57879,72092,96.19
4282,57909,67076,99.09
4283,57914,75299,84.03
4284,57924,19175,99.0
4285,57924,19176,99.0
4286,57939,67353,87.51
4287,57941,58338,87.63
4288,57981,32767,93.88
4289,58008,83995,97.07
4290,58008,83996,97.07
4291,58031,11520,98.01
4292,58044,79958,99.08
4293,58058,77108,95.61
4294,58058,77125,99.07
4295,58073,73584,98.96
4296,58087,51841,90.75
4297,58106,40389,87.99
4298,58118,5833,85.85
4299,58127,60894,100.0
4300,58131,7978,98.38
4301,58131,8181,98.44
4302,58134,75880,82.74
4303,58152,41413,93.41
4304,58152,43488,93.41
4305,58165,65293,99.27
4306,58174,75897,95.97
4307,58193,63104,92.69
4308,58193,64616,98.4
4309,58215,88924,88.08
4310,58255,80689,81.69
4311,58281,79314,86.27
4312,58285,44024,93.61
4313,58295,66401,99.01
4314,58304,7955,91.42
4315,58336,70396,98.87
4316,58336,70397,98.87
4317,58355,85651,93.84
4318,58355,85652,93.84
4319,58376,71461,92.87
4320,58412,70821,87.24
4321,58421,81618,86.91
4322,58429,42521,95.41
4323,58460,25540,99.18
4324,58460,25541,99.18
4325,58489,36156,91.77
4326,58514,15915,90.21
4327,58593,84819,94.75
4328,58593,85831,94.75
4329,58597,54474,81.15
4330,58598,2305,83.49
4331,58600,37661,99.03
4332,58600,38777,99.03
4333,58617,36934,82.7
4334,58626,23646,84.56
4335,58633,32803,82.98
4336,58644,54246,99.07
4337,58648,52154,96.12
4338,58660,8308,88.08
4339,58662,76748,93.32
4340,58662,76749,93.32
4341,58685,67695,94.61
4342,58706,25778,98.98
4343,58708,34661,87.34
4344,58708,34662,87.34
4345,58732,64637,92.91
4346,58774,21073,99.31
4347,58799,64535,84.51
4348,58803,32212,98.75
4349,58804,5082,99.25
4350,58815,70778,100.0
4351,58823,28370,99.1
4352,58823,28371,99.1
4353,58841,10479,87.11
4354,58841,10480,87.11
4355,58877,74692,83.63
4356,58880,61757,94.42
4357,58880,61761,98.38
4358,58894,2239,99.11
4359,58923,6471,100.0
4360,58923,6472,95.79
4361,58924,28882,99.0
4362,58933,89248,85.84
4363,58933,89249,85.84
4364,58943,32740,85.38
4365,58952,60161,96.87
4366,58988,67101,98.9
4367,58990,6462,99.01
4368,58994,39851,80.05
4369,58998,59499,96.09
4370,58998,63450,97.55
4371,59008,82478,99.36
4372,59040,66418,98.0
4373,59041,16999,92.78
4374,59049,36167,91.52
4375,59055,67948,92.02
4376,59056,85874,85.34
4377,59060,89872,98.76
4378,59071,17902,81.15
4379,59083,19208,98.77
4380,59097,50235,100.0
4381,59124,67145,99.24
4382,59156,70880,98.73
4383,59156,70881,98.73
4384,59189,35376,99.08
